label,sentence
1,亚军也不错[嘻嘻] //@一塌糊涂1639:幸福在哪里？
0,每逢佳节倍思亲啊！[哈哈]//@爽米豆mm: 还有一堆自称哀家的。太后不一定是寡妇，哀家那绝对是寡妇啊！//@老佛爷_J: 亲，皇上升到太上皇，母后大人自然就是太后，不是所有太后都是寡妇//@齐大福: 我勒个去，没想到啊！这帮人，成天太后太后的叫着，直接就让我未嫁先丧夫了[衰]难怪了
0,"亲,@新希望雪兰牛奶 ,十瓶老酸奶换一瓶,大观沃尔玛拒换,种种理由,什么大观沃家小票,必须都是在它家买的[晕][晕]小票早?了，而且有些在家乐福买的,这这这,不都是雪兰家的产品吗?可怜我拎着十个空瓶凌乱在超市中[泪][泪][泪]重啊[抓狂] 我在这里:http://t.cn/z8LyxKS"
1,这个地方看着好眼熟啊，呵呵呵呵//@鲁超V: 夕照寺啊，有小和尚扫雪吗？是不是还在金台夕照会馆吃粥哪？[哈哈]
1,行进并收获，且行且成长~[可爱]
0,急急如律令冲回家喂奶，还把我睡觉抱的长臂兔子让给她了，于是喵终于睡着了。[泪][泪][泪]
0,肠胃炎的孩子伤不起啊！[抓狂][抓狂][抓狂]
1,三亚海棠湾9号“住3付2”开业惊喜特惠套餐有效期延长至10月31号！[太开心]
0,这女汉子居然自己去做地铁[抓狂][抓狂][抓狂]她是明星好么[抓狂][抓狂][抓狂] //@松鼠抽风打榜中:刘忻儿纸低碳出行
1,五谷丰登?[爱你]
0,//@穷游老聃:手抖敲错了出行日期是到12月15日！真是不好意思！[泪] 去台北很合适！国庆，端午通通有票。国庆节北京往返马尼拉594块人民币，在国内飞单程都不够
0,硬生生被饿醒。。。家里却弹尽粮绝，只剩一颗蛋，煎来垫个角?[泪]
1,#中国新疆#【克塔铁路今日举行开工奠基仪式】[鼓掌][威武]
0,全国人民将又一次喜迎油价上调了！再这样调买车的激动都被调没了。。。！[失望][失望]
0,本想一直想要个女孩，看样子依此理论不敢冒险二胎了[泪]@刘神龙 //@周诚君:@昊ma
0,居然这样也可以啊？看来婚姻登记处，一定要两个人一起去才行。//@App运营人: 奇葩组合，另外俩人也组合了吧//@梦幻岛: 这个...[吃惊]//@猫与四叶草:不是吧[晕]
1,回复@峰起宁涌LemonHuang:谢谢，[鼓掌][鼓掌] //@峰起宁涌LemonHuang:回复@七洲网:[ok]已注册
1,美容又减压的SPA最适合旅行前或旅途中放松身心了[可爱] 欢迎童鞋们参与互动转发赢取萌熊[礼物]
0,就是，凭啥带不到下个月，我这个月才用一半流量[泪]
0,回复@?奇?:甄岳来老师的孩子有自闭症，如今已经大学毕业了。没有成才吗？ //@?奇?:成才？ //@海航文化陈伟:只要全社会从小关爱并帮助矫正越来越多的自闭症儿童。及时发现，及时矫正，完全可以正常而且成才[爱心传递]  //@海航文化陈伟:国家和全社会什么时候重视并落实解决[衰]
1,MontBlanc，低调的奢华，赞[爱你]
1,[赞]//@?妮子: [嘻嘻][嘻嘻] @贪食懒喵 @HEE米玉 @Dolphin小朋友
1,今年春节回家，家里人再也不会问我关于__________的问题了[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌]
1,嘉爷 药不能停 [哈哈] //@李维嘉: 又到了停药的周四百变夜了！
0,貌似志不同 道不合挖 醍醐灌顶中....[晕]
0,饿了[泪][泪][泪]好期待晚上的三各有撒儿！倒不个一！还有煎饺子和甘姜汁！
1,风林火山有！[嘻嘻] //@尧的江湖:我爱麦乳精，可惜买不到了
0,回复@多酱怀挺:不要桑心，我们中关村见。[挤眼] //@多酱怀挺:没想到居然是前十天搬的…从十月份知道店在文学馆，就一直想去一次，经常站在虹远楼往你们那个方向看，可是居然一次都没发现你们的具体位置…终于今天知道具体位置了，才看见你们搬走了[泪]
0,买了10个烧饼~掉了两个~[泪]
0,坏啦！失眠啦~！[抓狂]脑子里放电影似的回放八几年小时候的情景[晕][晕]什么情况这是…
1,这只小兔不错嘛，有点像老鼠[偷笑] 价格有点贵，体型有点大[哈哈] 准备去看下。
0,"去年徒步看到派镇到背甭沿途打了点，当地人说是修水坝用的[失望]/@光阴几何web: 选定了坝址,立了个碑在那里,在派以下几公里处,据说钻开喜马拉雅山,在德阳沟与多雄沟修引水渠建墨脱电站,希望只是传闻//@地衣徐健: 派都要建坝了？//@罗浩:现在才批？山南地区的加查县水电大坝都快竣工了"
1,我的宝贝！好爱你！[可爱][爱你]
0,可怜的猫猫！//@有熊来了：这个应该是被无良的主人陷害的吧，故意拿纸垫在那里//@南极小七：[衰] 这年头，眼神不好的猫可真多啊 @北理工出版社亲子馆 @有熊来了 @图书策划人红嵋 @莉莉烟斡萨
0,圣诞购物季来了，the Bay商场8点就开门，这通儿买啊，然后out there户外店，再然后CrossIron Mills，再再然后雪具店，最后Market Mall，买到卡内空空，拎到手软软……[抓狂] 艾伯塔仅仅只有5%的省税，购物已属灰常优惠！[钱] @加拿大艾伯塔省旅游局 @加拿大旅游局 我在这里:http://t.cn/zRGnpHm
0,#天猫双11#5折真有吸引力[泪]
1,酒窝妹妹[鼓掌] //@夏雪晨v:啊哦，，哈哈哈/[酷][酷][酷]/@黄小蕾后援会: @黄小蕾 是班长！大熊是班主任！[酷][酷][酷]
1,[心] //@veggieg:喜欢[心][可爱][心]
0,如果属实这得给个说法[抓狂][抓狂][抓狂] //@马月星云://@宁财神:转发微博
0,[晕] //@精品-王紫臣-摄影师:走向国际了。// @黄庄老王 ：这个可以有！
1,#吃货走起#昨天问了大家一个关于晚饭的问题，小编觉得，咱们这个地方晚饭还是吃馒头的多~[爱你] 有一个地方，你平时吃一个馒头，到了那儿你会吃仨！要是不信你就去试试看？目的地小馆子，目标三个馒头~lets go！http://t.cn/zYLFTkx
0,都没有吃过吧！//@250廖永鑫:发现你卖好多产品//@李会革:每次吃黑金刚莲雾，吃完都要洗手，汁太多，流在手上。[泪]@新张利 @子夏爸 @海南洪诺
0,//@哎呀妈呀宋: [怒]//@谢谢和菜菜为爱走天涯: //@iamabby://@李小米504: //@柠檬蔷薇:听说有个女的脸也被炸烂了。[泪]
1,柏拉图的欢乐之旅，这里有最棒的拉花咖啡，还有爱好聊天的可爱美眉[爱你]，咖啡豆全是自家烘焙，新鲜又美味[偷笑][偷笑]@厦门柏拉图咖啡
1,//@JJ蝈蝈: //@东万吧官方微博：谢谢翻译哟//@欣欣胜日猪：[鼓掌]//@橙色仙后赫敏: //@彗星玉阿狸:帅 //@津十三: 转发微博。
0,[抓狂] //@刘默默_:为了火锅转了[笑哈哈] //@萍萍周: 到店出示此照片就打折[酷]能预留座位吗[偷笑]  //@哈戳戳: @竹子做的熊? @冯大佳子 @胖子的小夜曲
0,还未见你们回复！[怒]@牛文文
1,这活动好[嘻嘻]
0,是的   松江已经被淹了 //@繁星满天飞扬:作热呀！！//@春de魔术师: [衰]//@Buddy_Gu: //@油油油122026: 转发微博
0,[哈哈][哈哈][哈哈][哈哈] //@摄影师牙叔:太苦了[泪]
1,恭喜 @小太阳要开心过?年，快来北京吧[嘻嘻] //@假日酒店HolidayInn:#分享假日体验 赢悠闲假日#恭喜今日第三位中奖者@小太阳要开心过?年 ，你将获得北京区“假日酒店”双人自助餐体验券1张，请开放私信功能，以方便小编和你联系。谢谢你的体验分享
1,?嘎[哈哈][哈哈]
0,[蜡烛][泪] //@高峰摄影:[蜡烛]  // @松峰莉璃 :[蜡烛]  // @吕彦妮lvyanni :[蜡烛]  // @没画像的格雷 :[蜡烛]// @Initial_V :[蜡烛] // @残念石_Evan :[蜡烛]  // @猪八戒1979 :[蜡烛]  // @梦想家Wendy :[蜡烛]  // @微笑乐金 :[蜡烛] // @温暖舒适的麻木 :[蜡烛] // @满格小红花的幻想 :[蜡烛] //
1,回复@沣之道杨铁锋:因为他们是一家人，相亲相爱的一家人[哈哈][哈哈][哈哈][哈哈] //@沣之道杨铁锋:传销和团购们，他们是一家人，唉嘿嘿嘿嘿他们是一家人。。。这是误伤。 //@杨迪的甜筒乐园: //@王祚Z:你确定不是组织学习，然后学成归来用传销的理念重塑传统电商商业模式？  //@西祠响马:
0,[泪][泪][泪] //@马天宇:[泪] //@邱启明:@天使妈妈莉莉 @天使妈妈艾妈 该出手时就出手，请@天使妈妈基金 关注，保护无辜的幼童，拜托！[泪] //@老大笨象:网曝东莞狠心母当街虐2岁女 称让她死（图）//@第1117块发糕: 这是什么当妈的！虐待自己的孩子！这两口子真极品！
0,[泪][泪] //@汇英杰:@吕劲 @董芳0000 @
0,米亚罗沙坝，一个美丽的村庄，在水电站开发的浪潮中，仅留给我们一点点残存的记忆！[泪][泪][泪]@乐颜 @老马不惑 @般若莫离 @大楼摄影作品 @丽莎大小姐 @幻烟1983 @圣地阿康 @夏日微微蓝 @伍玖-达达 @央半北@蜀山火锅 @FM970-DJ小峡 @成都蒋峻
0,"我承认 , 第一眼把somebody的英文简写看成了一个不该看的词语 , 心灵蒙受了不小的惊吓 !~[泪]"
0,#中国新疆#【在铁列克提骑马赏雪】据当地气象部门记载，这里的积雪最厚时曾超过2米。[吃惊][抓狂]（打开图片，更加精彩）
0,真有了！！！！ //@马小虎文小姐:太有了！  //@夏日青云730:偶今天已经不爽了！[泪]
1,#情人节# 明天就是情人节，与TA在国贸阁酒廊享受“欢乐时光”鸡尾酒，在时尚的#三江咖啡厅#享用经典西式双人套餐，还有特意为您准备的温馨浪漫的国贸阁豪华客房。第二天清晨，在私密的国贸阁酒廊享用美味丰盛的二人早餐。这个情人节，定会令您难忘铭记#三江咖啡厅#还准备了388元的双人西式套餐哦[抱抱]
1,我还是等了他的[哈哈]
1,真的赢啦！[抱抱] //@leesophie: [鼓掌][鼓掌] [鼓掌]   //@MTV中文频道:这是中国歌手第一次站上世界的领奖台！@韩庚 做到了！他为自己、为中国赢得了这一份荣誉！当然，这其中最功不可没的必然是每天守在电脑前为偶像投票的庚饭们！相信在你们的支持与爱护下，韩庚一定会越飞越高、越走越好！
0,过完今天才知道，昨天的累只是特么浮云。[泪][晕][泪][晕]
1,sorry，小编昨天搞忘了给大家公布答案。这里是：神秘的西藏！[哈哈]//@成都商报旅游: 真的木有人知道介是哪里吗？[偷笑]
1,[bm可爱]//@黄太吉传统美食: 感谢同胞远道而来[爱你][爱你]
0,希望年底大家小小心[衰]
0,偶也不会告诉你们啊[抓狂]//@李正曦Sissi: 手里没钱抄不了底的感觉我会告诉你们么。。。[抓狂]
0,密集恐惧中//@朱牧朗玛：念咒？那得念到啥时候？ //@燕青Bonnie: 对着请柬念咒！[晕]//@Little13D: 辣手?[挖鼻屎] //@kaka瓶子:你们围着请柬开会吗？[哈哈]
1,世界末日，就是人类的＂新生之日＂！让我们大胆预测一下，100年后我们的媒体会变成什么样？到时还有报纸杂志吗？电视、广播又是啥样子？今天的互联网还会存在吗？会不会遍布各种我们想象不到的终端？100年后的人类会用什么媒介看新闻？[哈哈]欢迎大家一起来吐槽。
1,回复@飞翔303-小羽毛:[握手] //@飞翔303-小羽毛:嘿嘿，年轻虽好，但是没有刘老师的睿智和沉淀呀，以后还要多多请教您呢[嘻嘻]
1,翻开旧照，灿烂的笑！[太开心]傻呼呼的！蛮天真的[偷笑]，想起来真的怀念读书时期的我们。
1,哈哈，BBQ好？还是欢送昊哥好啊？[嘻嘻] //@那叔叔:我靠！这个好！//@冯昊fenghao: 感谢诸位！拙于言辞，惟有心念！愿诸位和「玩家旅游」杂志一起节节升步步高！[偷笑]
1,请你们继续保持正常~~~[晕][晕] //@方健鹏:#声带实在太疲劳了#[哈哈][哈哈][哈哈][哈哈]
0,转，看他们怎么掩盖//@张小帅:操他大爷[怒] //@PatrickLee李云涛:元元，，美好的天平看完这个都会疯的。。我 // @王元-中国电影家协会 :[怒][怒][怒]// @颜丹晨 :怒怒怒！叫民何以为生？！盼真相… //  @陈坤  : //  @?士咖啡  :转起~[怒][怒骂]人性何在~转~是人就转~有?~牛[怒]~ [右哼哼][左哼哼]
0,【攀岩者躺椅，你敢坐吗？[震惊]】一名来自美国犹他州的攀岩爱好者工业设计师利用自己废弃的绳索加上一些小器件，制作了一种可以让攀岩爱好者在攀登途中坐下休息的躺椅。它利用两个螺栓外加一个支架提供支撑。你敢坐上去么？[晕]
0,善良的母女//@许大肉://@许大肉的妈妈:我和博主是同一小区的，她是一位非常有爱心的姑娘，连续喂养流浪猫已有五个年头，图片上的猫只是一小部分，冬季即将来临，猫咪就会一个个的消失，看到这情景她就会很难过[泪]因为她家里已收养了数只猫，实在容纳不下，望有爱心的好心人来领养，谢谢。求扩散[爱心
1,[思考]//@Tashi活佛: 记得[嘻嘻][可爱][可爱][可爱]
0,回复@冷雨送秋寒:我明早排队试试，据说最权威。儿童医院和儿研所把闺女同学的大牙都拔了，还是去这儿吧。就是太难挂号[抓狂] //@冷雨送秋寒:真恐怖，树貌似是在这个医院治牙的，儿牙好像一共就四五个医生
0,感动中国!//@远眺万里河山://@行走的风1113://@HY-yyyyy:[泪]感动//@by--爱杰-虞梓晴: 转发微博
1,感谢您对半山半岛的支持，我们会做到更好~[哈哈][呵呵]
1,回复@达Ci:谢谢~~~ //@达Ci:谢谢韩老师 我也收到了 感谢感谢~[太开心] //@韩湛宁:回复@天下无双1289:不客气！希望你喜欢！ //@天下无双1289:非常感谢@韩湛宁 老师！春节前我让同事代收了《尚书》杂志，今天上班才看到。在这里给您拜个晚年，恭祝韩老师马年大吉，身体健康，万事如意！
0,大师说话就是不一样，什么时候我也能说出这种牛逼哄哄的话呀。[泪] //@鲸大鱼:转发微博。
0,[抓狂][怒]//@只转发:死活由不得你，当下你会不会毛骨悚然[怒][怒] //@米瑞蓉:剥夺的死者应有的权利以后又剥夺了生者知晓和探视的权利。  //@作家-天佑:这个对号，让我想起了文革，那时候就这样。
0,//@Jasmine王晓梅: @张家港华芳金陵 @ALICE项 @Eason虞 //@几米漫画集:原谅是容易的，再次信任，就没那么容易了。[失望]
1,人马大战[嘻嘻]
0,又尼玛交通管制，哥咱能不天天早上出来晃悠么[怒]
1,really？！[哈哈][威武] //@gold-月:[哈哈] //@赵洋7929://@自由的ZipporZHU:[哈哈]//@EMC强哥:[哈哈] //@漠亦馨:[哈哈]//@细宝coco: [哈哈][哈哈][哈哈]
1,#2011我的旅行#我想在2012到来之前，我是木有机会再出国了，所以这是我今年去的最后一个国家，也是我目前为止到访的第30个国家和地区[可爱]
1,"//@?哼哼: //@雨枫书馆:本次活动辐射十大城市, 雨枫书馆北京、青岛分馆两地同场联动, 雨枫书影餐厅重张酬宾优惠答谢, JEEP好礼相赠……欢迎各位爱旅游、爱美食、爱生活的舌尖er们,一起来分享,“遇见你的城”! [鼓掌]@分享活动@文艺生活周刊@elvita威的生活便签@Vasee活动网@北京沙龙情报@青岛雨枫书馆"
0,//@崔澜馨:宝宝安心，你会是天下宝宝的守护神//@贺永强: 唉，你们努力了，辛苦了妈妈们，谢谢！孩子，安息。/ //@天使妈妈艾妈:[泪]感恩大家的大爱，今天下午14：29分这个可怜的孩子化为天使了，只能强忍着心痛把这个不幸的消息告诉诸多的爱心人士。
1,随手拍祝大家周末愉快！[爱你]
0,发烧了 好痛苦[泪] 我在这里:http://t.cn/z84yzRe
1,[good][good][good][心][太阳][鼓掌] //@北参道:[good]//@孙立东Tiago: @冉莹颖 @邱阳小不点 @王晓枫 @光子 @十四点 @pollylv @杨小艾艾 @北参道 @dalsy朦 @刘朔硕 @韦达 @Liz梓 @GH-ViVi @瑜说 @时尚_薛小水 @朽枝 @本来没想博 @龙族宝 @邓丽君音乐主题餐厅 @兴隆会馆
